"order_id","order_date","total_items","total_quantity","total_order_value","total_discount","bill_amount"
"ORD20250517_566124","2025-05-17","3","9","5001.0","0.36","4400.88"
"ORD20250517_566632","2025-05-17","4","18","6200.0","0.0","6200.0"
"ORD20250517_566177","2025-05-17","3","9","2832.0","0.36","2492.16"
"ORD20250517_566633","2025-05-17","1","9","3744.0","0.12","3294.72"
"ORD20250517_566115","2025-05-17","2","5","1900.0","0.0","1900.0"
"ORD20250517_566642","2025-05-17","2","8","2650.0","0.0","2650.0"
"ORD20250517_566161","2025-05-17","3","12","3231.0","0.0","3231.0"
"ORD20250517_566644","2025-05-17","2","12","4200.0","0.0","4200.0"
"ORD20250517_566127","2025-05-17","3","18","7517.0","0.0","7517.0"
"ORD20250517_566666","2025-05-17","1","5","2275.0","0.0","2275.0"
"ORD20250517_566126","2025-05-17","2","5","1150.0","0.24","1012.0"
"ORD20250517_566667","2025-05-17","3","7","4314.0","0.36","3796.32"
"ORD20250517_566120","2025-05-17","2","9","3552.0","0.0","3552.0"
"ORD20250517_566672","2025-05-17","2","14","4074.0","0.0","4074.0"
"ORD20250517_566106","2025-05-17","3","10","3874.0","0.36","3409.12"
"ORD20250516_566091","2025-05-16","2","6","2432.0","0.2","2188.8"
"ORD20250516_565506","2025-05-16","1","7","2660.0","0.0","2660.0"
"ORD20250516_566093","2025-05-16","1","10","3800.0","0.1","3420.0"
"ORD20250516_565513","2025-05-16","2","7","1880.0","0.0","1880.0"
"ORD20250516_566085","2025-05-16","3","18","5130.0","0.30000000000000004","4617.0"
"ORD20250516_565512","2025-05-16","2","8","2468.0","0.0","2468.0"
"ORD20250516_566089","2025-05-16","1","7","2275.0","0.1","2047.5"
"ORD20250516_565525","2025-05-16","4","17","3720.0","0.48","3273.6"
"ORD20250516_566082","2025-05-16","1","9","2250.0","0.1","2025.0"
"ORD20250516_565523","2025-05-16","3","14","6100.0","0.0","6100.0"
"ORD20250516_566084","2025-05-16","1","9","3744.0","0.1","3369.6"
"ORD20250516_565531","2025-05-16","3","16","3748.0","0.0","3748.0"
"ORD20250516_566072","2025-05-16","1","4","1280.0","0.1","1152.0"
"ORD20250516_565535","2025-05-16","3","15","4760.0","0.0","4760.0"
"ORD20250516_566074","2025-05-16","1","4","912.0","0.1","820.8"
"ORD20250516_565532","2025-05-16","1","6","1368.0","0.0","1368.0"
"ORD20250516_566069","2025-05-16","1","7","2275.0","0.1","2047.5"
"ORD20250516_565538","2025-05-16","2","5","2496.0","0.0","2496.0"
"ORD20250516_566064","2025-05-16","2","17","4660.0","0.2","4194.0"
"ORD20250516_565536","2025-05-16","2","12","5166.0","0.24","4546.08"
"ORD20250516_566060","2025-05-16","4","31","11414.0","0.4","10272.6"
"ORD20250516_565541","2025-05-16","3","11","4050.0","0.36","3564.0"
"ORD20250516_566044","2025-05-16","3","21","10360.0","0.30000000000000004","9324.0"
"ORD20250516_565543","2025-05-16","1","1","455.0","0.12","400.4"
"ORD20250516_566056","2025-05-16","3","18","9029.0","0.30000000000000004","8126.1"
"ORD20250516_565549","2025-05-16","4","14","4750.0","0.48","4180.0"
"ORD20250516_566041","2025-05-16","2","12","2500.0","0.2","2250.0"
"ORD20250516_565548","2025-05-16","1","6","1500.0","0.12","1320.0"
"ORD20250516_566046","2025-05-16","1","7","3458.0","0.1","3112.2"
"ORD20250516_565563","2025-05-16","1","6","1152.0","0.12","1013.76"
"ORD20250516_566032","2025-05-16","4","28","8818.0","0.4","7936.2"
"ORD20250516_565554","2025-05-16","2","10","3536.0","0.0","3536.0"
"ORD20250516_566031","2025-05-16","3","6","1320.0","0.30000000000000004","1188.0"
"ORD20250516_565564","2025-05-16","4","11","5120.0","0.0","5120.0"
"ORD20250516_566001","2025-05-16","2","11","4202.0","0.2","3781.8"
"ORD20250516_565573","2025-05-16","3","18","6792.0","0.0","6792.0"
"ORD20250516_566030","2025-05-16","1","7","2912.0","0.1","2620.8"
"ORD20250516_565566","2025-05-16","4","13","3560.0","0.0","3560.0"
"ORD20250516_565998","2025-05-16","2","11","4847.0","0.2","4362.3"
"ORD20250516_565599","2025-05-16","1","4","1280.0","0.12","1126.4"
"ORD20250516_566025","2025-05-16","4","17","5865.0","0.4","5278.5"
"ORD20250516_565568","2025-05-16","1","1","416.0","0.0","416.0"
"ORD20250516_565994","2025-05-16","2","11","4060.0","0.2","3654.0"
"ORD20250516_565604","2025-05-16","3","6","1922.0","0.0","1922.0"
"ORD20250516_566021","2025-05-16","2","4","844.0","0.2","759.6"
"ORD20250516_565570","2025-05-16","3","14","3730.0","0.36","3282.4"
"ORD20250516_565958","2025-05-16","2","11","5291.0","0.2","4761.9"
"ORD20250516_565606","2025-05-16","2","13","1950.0","0.24","1716.0"
"ORD20250516_566020","2025-05-16","2","9","2356.0","0.2","2120.4"
"ORD20250516_565576","2025-05-16","1","3","750.0","0.0","750.0"
"ORD20250516_565942","2025-05-16","4","19","7335.0","0.4","6601.5"
"ORD20250516_565623","2025-05-16","1","4","1300.0","0.12","1144.0"
"ORD20250516_566010","2025-05-16","1","4","1600.0","0.1","1440.0"
"ORD20250516_565592","2025-05-16","1","4","1480.0","0.12","1302.4"
"ORD20250516_565929","2025-05-16","2","13","2350.0","0.2","2115.0"
"ORD20250516_565633","2025-05-16","1","7","2520.0","0.0","2520.0"
"ORD20250516_565987","2025-05-16","4","20","6384.0","0.4","5745.6"
"ORD20250516_565595","2025-05-16","1","1","192.0","0.0","192.0"
"ORD20250516_565928","2025-05-16","2","18","6165.0","0.2","5548.5"
"ORD20250516_565635","2025-05-16","4","12","6180.0","0.48","5438.4"
"ORD20250516_565986","2025-05-16","1","2","640.0","0.1","576.0"
"ORD20250516_565607","2025-05-16","3","21","6496.0","0.0","6496.0"
"ORD20250516_565927","2025-05-16","1","9","2052.0","0.1","1846.8"
"ORD20250516_565640","2025-05-16","1","6","2730.0","0.12","2402.4"
"ORD20250516_565985","2025-05-16","3","23","6271.0","0.30000000000000004","5643.9"
"ORD20250516_565610","2025-05-16","3","15","3960.0","0.36","3484.8"
"ORD20250516_565924","2025-05-16","4","26","10700.0","0.4","9630.0"
"ORD20250516_565650","2025-05-16","3","18","5812.0","0.0","5812.0"
"ORD20250516_565975","2025-05-16","3","24","9580.0","0.30000000000000004","8622.0"
"ORD20250516_565611","2025-05-16","1","1","600.0","0.12","528.0"
"ORD20250516_565913","2025-05-16","4","35","8710.0","0.4","7839.0"
"ORD20250516_565657","2025-05-16","4","15","4066.0","0.48","3578.08"
"ORD20250516_565972","2025-05-16","2","11","3390.0","0.2","3051.0"
"ORD20250516_565612","2025-05-16","2","8","4800.0","0.0","4800.0"
"ORD20250516_565909","2025-05-16","4","10","3471.0","0.48","3054.48"
"ORD20250516_565660","2025-05-16","2","4","1226.0","0.0","1226.0"
"ORD20250516_565961","2025-05-16","2","11","2250.0","0.2","2025.0"
"ORD20250516_565619","2025-05-16","2","10","1440.0","0.24","1267.2"
"ORD20250516_565901","2025-05-16","1","7","2590.0","0.0","2590.0"
"ORD20250516_565677","2025-05-16","1","7","3367.0","0.12","2962.96"
"ORD20250516_565949","2025-05-16","1","7","2240.0","0.1","2016.0"
"ORD20250516_565624","2025-05-16","1","3","1140.0","0.0","1140.0"
"ORD20250516_565899","2025-05-16","2","7","2052.0","0.24","1805.76"
"ORD20250516_565705","2025-05-16","4","21","7672.0","0.0","7672.0"
"ORD20250516_565947","2025-05-16","2","11","2320.0","0.2","2088.0"
"ORD20250516_565625","2025-05-16","4","20","6560.0","0.0","6560.0"
"ORD20250516_565894","2025-05-16","4","16","4580.0","0.0","4580.0"
"ORD20250516_565715","2025-05-16","2","8","2760.0","0.24","2428.8"
"ORD20250516_565944","2025-05-16","4","36","14278.0","0.4","12850.2"
"ORD20250516_565638","2025-05-16","3","9","1570.0","0.0","1570.0"
"ORD20250516_565889","2025-05-16","1","4","3120.0","0.12","2745.6"
"ORD20250516_565717","2025-05-16","2","2","690.0","0.24","607.2"
"ORD20250516_565943","2025-05-16","3","20","6298.0","0.30000000000000004","5668.2"
"ORD20250516_565653","2025-05-16","1","1","520.0","0.12","457.6"
"ORD20250516_565880","2025-05-16","1","1","416.0","0.0","416.0"
"ORD20250516_565730","2025-05-16","2","10","2720.0","0.24","2393.6"
"ORD20250516_565937","2025-05-16","3","22","11822.0","0.30000000000000004","10639.8"
"ORD20250516_565659","2025-05-16","1","7","4200.0","0.12","3696.0"
"ORD20250516_565864","2025-05-16","3","8","1805.0","0.0","1805.0"
"ORD20250516_565731","2025-05-16","3","17","4620.0","0.36","4065.6"
"ORD20250516_565934","2025-05-16","4","27","11084.0","0.4","9975.6"
"ORD20250516_565666","2025-05-16","4","21","6351.0","0.48","5588.88"
"ORD20250516_565853","2025-05-16","1","1","481.0","0.12","423.28"
"ORD20250516_565741","2025-05-16","1","3","1248.0","0.0","1248.0"
"ORD20250516_565926","2025-05-16","2","11","3240.0","0.2","2916.0"
"ORD20250516_565673","2025-05-16","1","1","260.0","0.0","260.0"
"ORD20250516_565846","2025-05-16","4","10","3940.0","0.0","3940.0"
"ORD20250516_565745","2025-05-16","4","15","5802.0","0.48","5105.76"
"ORD20250516_565922","2025-05-16","4","22","9008.0","0.4","8107.2"
"ORD20250516_565718","2025-05-16","2","13","4090.0","0.24","3599.2"
"ORD20250516_565839","2025-05-16","4","20","7015.0","0.48","6173.2"
"ORD20250516_565746","2025-05-16","1","7","2240.0","0.12","1971.2"
"ORD20250516_565918","2025-05-16","4","23","8472.0","0.4","7624.8"
"ORD20250516_565749","2025-05-16","3","14","5726.0","0.0","5726.0"
"ORD20250516_565837","2025-05-16","2","4","2082.0","0.24","1832.16"
"ORD20250516_565755","2025-05-16","4","16","6345.0","0.0","6345.0"
"ORD20250516_565908","2025-05-16","2","9","3996.0","0.24","3516.48"
"ORD20250516_565752","2025-05-16","1","7","2240.0","0.12","1971.2"
"ORD20250516_565834","2025-05-16","3","17","3744.0","0.36","3294.72"
"ORD20250516_565765","2025-05-16","1","1","585.0","0.0","585.0"
"ORD20250516_565898","2025-05-16","2","7","2550.0","0.0","2550.0"
"ORD20250516_565753","2025-05-16","4","10","4428.0","0.48","3896.64"
"ORD20250516_565824","2025-05-16","2","12","3870.0","0.0","3870.0"
"ORD20250516_565787","2025-05-16","1","9","1998.0","0.0","1998.0"
"ORD20250516_565891","2025-05-16","3","9","2889.0","0.0","2889.0"
"ORD20250516_565756","2025-05-16","3","17","5035.0","0.36","4430.8"
"ORD20250516_565804","2025-05-16","1","5","1000.0","0.12","880.0"
"ORD20250516_565801","2025-05-16","4","18","5758.0","0.0","5758.0"
"ORD20250516_565840","2025-05-16","3","21","7720.0","0.36","6793.6"
"ORD20250516_565763","2025-05-16","4","24","8125.0","0.0","8125.0"
"ORD20250516_565794","2025-05-16","1","5","1750.0","0.12","1540.0"
"ORD20250516_565826","2025-05-16","1","9","1728.0","0.12","1520.64"
"ORD20250516_565829","2025-05-16","2","14","6150.0","0.0","6150.0"
"ORD20250516_565777","2025-05-16","3","15","4990.0","0.36","4391.2"
"ORD20250516_565783","2025-05-16","1","1","320.0","0.0","320.0"
"ORD20250516_565832","2025-05-16","2","6","2730.0","0.24","2402.4"
"ORD20250516_565828","2025-05-16","2","16","4075.0","0.0","4075.0"
"ORD20250516_565779","2025-05-16","1","3","666.0","0.0","666.0"
"ORD20250516_565767","2025-05-16","3","11","4740.0","0.0","4740.0"
"ORD20250516_565857","2025-05-16","1","4","2400.0","0.12","2112.0"
"ORD20250516_565823","2025-05-16","1","3","750.0","0.12","660.0"
"ORD20250516_565793","2025-05-16","2","12","5538.0","0.24","4873.44"
"ORD20250516_565761","2025-05-16","4","18","6613.0","0.48","5819.44"
"ORD20250516_565867","2025-05-16","1","1","228.0","0.12","200.64"
"ORD20250516_565796","2025-05-16","1","5","1250.0","0.0","1250.0"
"ORD20250516_565795","2025-05-16","3","19","5540.0","0.0","5540.0"
"ORD20250516_565759","2025-05-16","2","2","350.0","0.0","350.0"
"ORD20250516_565868","2025-05-16","2","9","2280.0","0.0","2280.0"
"ORD20250516_565790","2025-05-16","1","1","250.0","0.0","250.0"
"ORD20250516_565800","2025-05-16","1","5","3000.0","0.12","2640.0"
"ORD20250516_565758","2025-05-16","4","14","4135.0","0.0","4135.0"
"ORD20250516_565874","2025-05-16","1","7","1470.0","0.0","1470.0"
"ORD20250516_565786","2025-05-16","2","18","8640.0","0.24","7603.2"
"ORD20250516_565807","2025-05-16","2","12","5112.0","0.24","4498.56"
"ORD20250516_565751","2025-05-16","3","15","5375.0","0.0","5375.0"
"ORD20250516_565879","2025-05-16","2","7","1440.0","0.0","1440.0"
"ORD20250516_565782","2025-05-16","1","3","1050.0","0.0","1050.0"
"ORD20250516_565810","2025-05-16","2","6","2280.0","0.0","2280.0"
"ORD20250516_565744","2025-05-16","2","14","3304.0","0.24","2907.52"
"ORD20250516_565881","2025-05-16","1","7","1750.0","0.0","1750.0"
"ORD20250516_565780","2025-05-16","3","13","7232.0","0.0","7232.0"
"ORD20250516_565811","2025-05-16","1","1","250.0","0.0","250.0"
"ORD20250516_565739","2025-05-16","3","10","3300.0","0.0","3300.0"
"ORD20250516_565883","2025-05-16","4","18","8010.0","0.0","8010.0"
"ORD20250516_565771","2025-05-16","1","1","370.0","0.12","325.6"
"ORD20250516_565815","2025-05-16","3","9","2314.0","0.0","2314.0"
"ORD20250516_565738","2025-05-16","4","17","5853.0","0.48","5150.64"
"ORD20250516_565892","2025-05-16","1","6","2220.0","0.12","1953.6"
"ORD20250516_565770","2025-05-16","4","18","3108.0","0.0","3108.0"
"ORD20250516_565818","2025-05-16","1","3","1200.0","0.0","1200.0"
"ORD20250516_565737","2025-05-16","1","6","720.0","0.0","720.0"
"ORD20250516_565900","2025-05-16","2","5","828.0","0.24","728.64"
"ORD20250516_565762","2025-05-16","2","4","775.0","0.0","775.0"
"ORD20250516_565820","2025-05-16","2","8","4681.0","0.0","4681.0"
"ORD20250516_565733","2025-05-16","4","9","3732.0","0.48","3284.16"
"ORD20250516_565907","2025-05-16","1","3","1248.0","0.12","1098.24"
"ORD20250516_565754","2025-05-16","4","20","5210.0","0.48","4584.8"
"ORD20250516_565821","2025-05-16","2","6","1120.0","0.24","985.6"
"ORD20250516_565728","2025-05-16","2","8","3104.0","0.0","3104.0"
"ORD20250516_565915","2025-05-16","3","11","3384.0","0.30000000000000004","3045.6"
"ORD20250516_565725","2025-05-16","1","3","1110.0","0.12","976.8"
"ORD20250516_565822","2025-05-16","3","13","6393.0","0.0","6393.0"
"ORD20250516_565724","2025-05-16","1","6","1500.0","0.12","1320.0"
"ORD20250516_565930","2025-05-16","2","20","7500.0","0.2","6750.0"
"ORD20250516_565722","2025-05-16","1","1","260.0","0.12","228.8"
"ORD20250516_565825","2025-05-16","1","3","1110.0","0.12","976.8"
"ORD20250516_565721","2025-05-16","1","4","1000.0","0.12","880.0"
"ORD20250516_565931","2025-05-16","4","18","6313.0","0.4","5681.7"
"ORD20250516_565720","2025-05-16","1","7","3150.0","0.0","3150.0"
"ORD20250516_565841","2025-05-16","1","1","370.0","0.0","370.0"
"ORD20250516_565714","2025-05-16","4","18","7206.0","0.48","6341.28"
"ORD20250516_565938","2025-05-16","4","35","10250.0","0.4","9225.0"
"ORD20250516_565691","2025-05-16","1","3","1443.0","0.12","1269.84"
"ORD20250516_565850","2025-05-16","1","7","3640.0","0.12","3203.2"
"ORD20250516_565687","2025-05-16","2","6","2220.0","0.0","2220.0"
"ORD20250516_565939","2025-05-16","2","12","2240.0","0.2","2016.0"
"ORD20250516_565685","2025-05-16","2","4","1435.0","0.0","1435.0"
"ORD20250516_565856","2025-05-16","2","14","4935.0","0.0","4935.0"
"ORD20250516_565684","2025-05-16","3","11","5367.0","0.0","5367.0"
"ORD20250516_565950","2025-05-16","4","27","6764.0","0.4","6087.6"
"ORD20250516_565682","2025-05-16","4","16","6832.0","0.48","6012.16"
"ORD20250516_565861","2025-05-16","1","3","2340.0","0.12","2059.2"
"ORD20250516_565658","2025-05-16","2","7","2951.0","0.0","2951.0"
"ORD20250516_565962","2025-05-16","3","21","9789.0","0.30000000000000004","8810.1"
"ORD20250516_565678","2025-05-16","1","3","1080.0","0.12","950.4"
"ORD20250516_565865","2025-05-16","2","11","6940.0","0.24","6107.2"
"ORD20250516_565649","2025-05-16","1","6","1368.0","0.12","1203.84"
"ORD20250516_565963","2025-05-16","1","2","1200.0","0.1","1080.0"
"ORD20250516_565676","2025-05-16","3","15","4170.0","0.0","4170.0"
"ORD20250516_565866","2025-05-16","3","17","5245.0","0.36","4615.6"
"ORD20250516_565643","2025-05-16","2","11","2750.0","0.24","2420.0"
"ORD20250516_565967","2025-05-16","2","9","2320.0","0.2","2088.0"
"ORD20250516_565671","2025-05-16","2","13","4720.0","0.0","4720.0"
"ORD20250516_565869","2025-05-16","4","9","2510.0","0.48","2208.8"
"ORD20250516_565634","2025-05-16","2","11","3008.0","0.0","3008.0"
"ORD20250516_565968","2025-05-16","1","7","1400.0","0.1","1260.0"
"ORD20250516_565662","2025-05-16","2","11","4110.0","0.0","4110.0"
"ORD20250516_565873","2025-05-16","4","15","4550.0","0.0","4550.0"
"ORD20250516_565605","2025-05-16","2","11","3985.0","0.0","3985.0"
"ORD20250516_565988","2025-05-16","2","14","4200.0","0.2","3780.0"
"ORD20250516_565661","2025-05-16","1","3","1365.0","0.12","1201.2"
"ORD20250516_565882","2025-05-16","4","22","6282.0","0.0","6282.0"
"ORD20250516_565588","2025-05-16","4","20","5927.0","0.0","5927.0"
"ORD20250516_565991","2025-05-16","4","26","9676.0","0.4","8708.4"
"ORD20250516_565654","2025-05-16","1","3","450.0","0.12","396.0"
"ORD20250516_565886","2025-05-16","4","13","4069.0","0.48","3580.72"
"ORD20250516_565584","2025-05-16","2","9","2220.0","0.0","2220.0"
"ORD20250516_565992","2025-05-16","4","23","7836.0","0.4","7052.4"
"ORD20250516_565646","2025-05-16","3","16","5868.0","0.0","5868.0"
"ORD20250516_565896","2025-05-16","4","24","5964.0","0.0","5964.0"
"ORD20250516_565582","2025-05-16","3","13","4319.0","0.0","4319.0"
"ORD20250516_566003","2025-05-16","3","26","6500.0","0.30000000000000004","5850.0"
"ORD20250516_565616","2025-05-16","4","13","6912.0","0.0","6912.0"
"ORD20250516_565897","2025-05-16","2","7","3000.0","0.24","2640.0"
"ORD20250516_565571","2025-05-16","2","9","1884.0","0.0","1884.0"
"ORD20250516_566008","2025-05-16","3","10","4052.0","0.30000000000000004","3646.8"
"ORD20250516_565613","2025-05-16","1","6","2220.0","0.12","1953.6"
"ORD20250516_565914","2025-05-16","4","13","4314.0","0.4","3882.6"
"ORD20250516_565565","2025-05-16","2","10","3700.0","0.24","3256.0"
"ORD20250516_566012","2025-05-16","4","22","7590.0","0.4","6831.0"
"ORD20250516_565609","2025-05-16","3","17","4630.0","0.0","4630.0"
"ORD20250516_565917","2025-05-16","1","10","2400.0","0.1","2160.0"
"ORD20250516_565562","2025-05-16","3","8","2878.0","0.36","2532.64"
"ORD20250516_566018","2025-05-16","2","11","2270.0","0.2","2043.0"
"ORD20250516_565602","2025-05-16","1","1","360.0","0.12","316.8"
"ORD20250516_565948","2025-05-16","3","18","7080.0","0.30000000000000004","6372.0"
"ORD20250516_565559","2025-05-16","2","14","4060.0","0.0","4060.0"
"ORD20250516_566024","2025-05-16","4","27","8832.0","0.4","7948.8"
"ORD20250516_565578","2025-05-16","1","1","320.0","0.0","320.0"
"ORD20250516_565954","2025-05-16","1","4","2340.0","0.1","2106.0"
"ORD20250516_565550","2025-05-16","2","8","2166.0","0.24","1906.08"
"ORD20250516_566027","2025-05-16","2","12","3182.0","0.2","2863.8"
"ORD20250516_565575","2025-05-16","2","11","4807.0","0.0","4807.0"
"ORD20250516_565956","2025-05-16","2","11","3380.0","0.2","3042.0"
"ORD20250516_565519","2025-05-16","2","5","2014.0","0.24","1772.32"
"ORD20250516_566029","2025-05-16","2","14","6090.0","0.2","5481.0"
"ORD20250516_565574","2025-05-16","4","17","6820.0","0.48","6001.6"
"ORD20250516_565960","2025-05-16","3","30","9550.0","0.30000000000000004","8595.0"
"ORD20250516_565630","2025-05-16","3","20","6410.0","0.36","5640.8"
"ORD20250516_566037","2025-05-16","3","14","3690.0","0.30000000000000004","3321.0"
"ORD20250516_565530","2025-05-16","3","14","4058.0","0.0","4058.0"
"ORD20250516_565964","2025-05-16","2","16","5585.0","0.2","5026.5"
"ORD20250516_565626","2025-05-16","1","3","750.0","0.0","750.0"
"ORD20250516_566045","2025-05-16","4","32","11571.0","0.4","10413.9"
"ORD20250516_565528","2025-05-16","4","19","7828.0","0.48","6888.64"
"ORD20250516_565970","2025-05-16","2","9","3296.0","0.2","2966.4"
"ORD20250516_565621","2025-05-16","4","21","4702.0","0.48","4137.76"
"ORD20250516_566065","2025-05-16","1","2","384.0","0.1","345.6"
"ORD20250516_565527","2025-05-16","2","13","3270.0","0.24","2877.6"
"ORD20250516_565974","2025-05-16","4","25","12960.0","0.4","11664.0"
"ORD20250516_565594","2025-05-16","2","9","3060.0","0.24","2692.8"
"ORD20250516_566067","2025-05-16","3","23","8846.0","0.30000000000000004","7961.4"
"ORD20250516_565524","2025-05-16","4","12","5980.0","0.48","5262.4"
"ORD20250516_565979","2025-05-16","4","25","8408.0","0.4","7567.2"
"ORD20250516_565586","2025-05-16","1","3","1443.0","0.0","1443.0"
"ORD20250516_566076","2025-05-16","2","16","6500.0","0.2","5850.0"
"ORD20250516_565522","2025-05-16","4","18","5370.0","0.48","4725.6"
"ORD20250516_565980","2025-05-16","4","26","4699.0","0.4","4229.1"
"ORD20250516_565561","2025-05-16","2","12","2232.0","0.0","2232.0"
"ORD20250516_566078","2025-05-16","3","21","6454.0","0.30000000000000004","5808.6"
"ORD20250516_565518","2025-05-16","4","21","6830.0","0.0","6830.0"
"ORD20250516_565981","2025-05-16","3","18","6876.0","0.30000000000000004","6188.4"
"ORD20250516_565556","2025-05-16","4","12","2996.0","0.0","2996.0"
"ORD20250516_565585","2025-05-16","3","7","3060.0","0.36","2692.8"
"ORD20250516_565517","2025-05-16","3","11","3104.0","0.0","3104.0"
"ORD20250516_565990","2025-05-16","4","24","8924.0","0.4","8031.6"
"ORD20250516_565547","2025-05-16","2","7","1790.0","0.0","1790.0"
"ORD20250516_565583","2025-05-16","4","22","7252.0","0.48","6381.76"
"ORD20250516_565510","2025-05-16","4","9","3611.0","0.0","3611.0"
"ORD20250516_565993","2025-05-16","2","16","4808.0","0.2","4327.2"
"ORD20250516_565545","2025-05-16","3","14","5460.0","0.36","4804.8"
"ORD20250516_565579","2025-05-16","2","8","4010.0","0.24","3528.8"
"ORD20250516_565505","2025-05-16","3","18","5460.0","0.0","5460.0"
"ORD20250516_565995","2025-05-16","1","9","3330.0","0.1","2997.0"
"ORD20250516_565544","2025-05-16","4","20","7105.0","0.48","6252.4"
"ORD20250516_565572","2025-05-16","4","19","7596.0","0.0","7596.0"
"ORD20250516_566087","2025-05-16","2","9","4218.0","0.2","3796.2"
"ORD20250516_566005","2025-05-16","1","2","520.0","0.1","468.0"
"ORD20250516_565540","2025-05-16","2","10","4460.0","0.0","4460.0"
"ORD20250516_565552","2025-05-16","4","22","7537.0","0.48","6632.56"
"ORD20250516_566077","2025-05-16","3","16","5372.0","0.30000000000000004","4834.8"
"ORD20250516_566011","2025-05-16","3","16","3988.0","0.30000000000000004","3589.2"
"ORD20250516_565526","2025-05-16","1","3","1800.0","0.12","1584.0"
"ORD20250516_565534","2025-05-16","2","2","975.0","0.24","858.0"
"ORD20250516_566071","2025-05-16","2","11","3744.0","0.2","3369.6"
"ORD20250516_566028","2025-05-16","3","13","6851.0","0.30000000000000004","6165.9"
"ORD20250516_565631","2025-05-16","4","12","4276.0","0.0","4276.0"
"ORD20250516_565533","2025-05-16","1","6","900.0","0.12","792.0"
"ORD20250516_566063","2025-05-16","4","39","9898.0","0.4","8908.2"
"ORD20250516_566038","2025-05-16","4","25","8630.0","0.4","7767.0"
"ORD20250516_565642","2025-05-16","1","3","1482.0","0.0","1482.0"
"ORD20250516_565515","2025-05-16","1","4","600.0","0.0","600.0"
"ORD20250516_566059","2025-05-16","2","12","6400.0","0.2","5760.0"
"ORD20250516_566042","2025-05-16","3","20","7520.0","0.30000000000000004","6768.0"
"ORD20250516_565655","2025-05-16","2","2","578.0","0.0","578.0"
"ORD20250516_565507","2025-05-16","4","12","5430.0","0.48","4778.4"
"ORD20250516_566057","2025-05-16","3","17","5685.0","0.30000000000000004","5116.5"
"ORD20250516_566048","2025-05-16","3","21","7578.0","0.30000000000000004","6820.2"
"ORD20250516_565656","2025-05-16","4","15","6302.0","0.48","5545.76"
"ORD20250516_565587","2025-05-16","3","11","3843.0","0.0","3843.0"
"ORD20250516_566053","2025-05-16","1","7","2240.0","0.1","2016.0"
"ORD20250516_566050","2025-05-16","1","4","1000.0","0.1","900.0"
"ORD20250516_565664","2025-05-16","3","14","3802.0","0.0","3802.0"
"ORD20250516_565589","2025-05-16","1","1","222.0","0.0","222.0"
"ORD20250516_566051","2025-05-16","3","13","4570.0","0.30000000000000004","4113.0"
"ORD20250516_566061","2025-05-16","3","23","6820.0","0.30000000000000004","6138.0"
"ORD20250516_565672","2025-05-16","2","6","2490.0","0.24","2191.2"
"ORD20250516_565608","2025-05-16","3","9","3220.0","0.36","2833.6"
"ORD20250516_566019","2025-05-16","4","27","11590.0","0.4","10431.0"
"ORD20250516_566066","2025-05-16","2","11","1650.0","0.2","1485.0"
"ORD20250516_565674","2025-05-16","3","13","4638.0","0.36","4081.44"
"ORD20250516_565618","2025-05-16","4","25","10742.0","0.48","9452.96"
"ORD20250516_566017","2025-05-16","1","10","3700.0","0.1","3330.0"
"ORD20250516_566068","2025-05-16","4","22","5940.0","0.4","5346.0"
"ORD20250516_565679","2025-05-16","3","3","694.0","0.36","610.72"
"ORD20250516_565627","2025-05-16","3","17","5270.0","0.36","4637.6"
"ORD20250516_566013","2025-05-16","2","12","4900.0","0.2","4410.0"
"ORD20250516_566070","2025-05-16","2","11","3980.0","0.2","3582.0"
"ORD20250516_565689","2025-05-16","3","21","6734.0","0.0","6734.0"
"ORD20250516_565629","2025-05-16","4","17","5571.0","0.48","4902.48"
"ORD20250516_565982","2025-05-16","2","11","2650.0","0.2","2385.0"
"ORD20250516_566075","2025-05-16","1","4","912.0","0.1","820.8"
"ORD20250516_565695","2025-05-16","2","5","1250.0","0.24","1100.0"
"ORD20250516_565636","2025-05-16","3","12","5411.0","0.36","4761.68"
"ORD20250516_565976","2025-05-16","1","10","4810.0","0.1","4329.0"
"ORD20250516_566090","2025-05-16","1","4","1440.0","0.1","1296.0"
"ORD20250516_565701","2025-05-16","1","7","2240.0","0.12","1971.2"
"ORD20250516_565639","2025-05-16","3","11","4128.0","0.0","4128.0"
"ORD20250516_565966","2025-05-16","4","15","6340.0","0.4","5706.0"
"ORD20250516_565529","2025-05-16","4","13","4834.0","0.0","4834.0"
"ORD20250516_565703","2025-05-16","1","1","380.0","0.0","380.0"
"ORD20250516_565641","2025-05-16","2","12","4464.0","0.0","4464.0"
"ORD20250516_565957","2025-05-16","1","7","1750.0","0.1","1575.0"
"ORD20250516_565539","2025-05-16","3","14","5474.0","0.0","5474.0"
"ORD20250516_565704","2025-05-16","4","18","6858.0","0.0","6858.0"
"ORD20250516_565648","2025-05-16","1","3","600.0","0.0","600.0"
"ORD20250516_565941","2025-05-16","2","14","3800.0","0.2","3420.0"
"ORD20250516_565546","2025-05-16","2","10","3020.0","0.24","2657.6"
"ORD20250516_565716","2025-05-16","2","8","2664.0","0.24","2344.32"
"ORD20250516_565665","2025-05-16","4","25","9862.0","0.0","9862.0"
"ORD20250516_565933","2025-05-16","3","13","3052.0","0.30000000000000004","2746.8"
